# wl(nm) calibrationFactor
7.769299766588862440e+03 2.000000000000000000e+00
7.772624208069356428e+03 2.000000000000000000e+00
7.775948649549849506e+03 2.000000000000000000e+00
7.779273091030342584e+03 2.000000000000000000e+00
7.782597532510836572e+03 2.000000000000000000e+00
7.785921973991329651e+03 2.000000000000000000e+00
7.789246415471823639e+03 2.000000000000000000e+00
7.792570856952316717e+03 2.000000000000000000e+00
7.795895298432810705e+03 2.000000000000000000e+00
7.799219739913303783e+03 2.000000000000000000e+00
7.802544181393797771e+03 2.000000000000000000e+00
7.805868622874290850e+03 2.000000000000000000e+00
7.809193064354784838e+03 2.000000000000000000e+00
7.812517505835277916e+03 2.000000000000000000e+00
7.815841947315771904e+03 2.000000000000000000e+00
7.819166388796264982e+03 2.000000000000000000e+00
7.822490830276758061e+03 2.000000000000000000e+00
7.825815271757252049e+03 2.000000000000000000e+00
7.829139713237745127e+03 2.000000000000000000e+00
7.832464154718239115e+03 2.000000000000000000e+00
7.835788596198732193e+03 2.000000000000000000e+00
7.839113037679226181e+03 2.000000000000000000e+00
7.842437479159719260e+03 2.000000000000000000e+00
7.845761920640213248e+03 2.000000000000000000e+00
7.849086362120706326e+03 2.000000000000000000e+00
7.852410803601200314e+03 2.000000000000000000e+00
7.855735245081693392e+03 2.000000000000000000e+00
7.859059686562187380e+03 2.000000000000000000e+00
7.862384128042680459e+03 2.000000000000000000e+00
7.865708569523173537e+03 2.000000000000000000e+00
7.869033011003667525e+03 2.000000000000000000e+00
7.872357452484160603e+03 2.000000000000000000e+00
7.875681893964654591e+03 2.000000000000000000e+00
7.879006335445147670e+03 2.000000000000000000e+00
7.882330776925641658e+03 2.000000000000000000e+00
7.885655218406134736e+03 2.000000000000000000e+00
7.888979659886628724e+03 2.000000000000000000e+00
7.892304101367121802e+03 2.000000000000000000e+00
7.895628542847615790e+03 2.000000000000000000e+00
7.898952984328108869e+03 2.000000000000000000e+00
7.902277425808602857e+03 2.000000000000000000e+00
7.905601867289095935e+03 2.000000000000000000e+00
7.908926308769589014e+03 2.000000000000000000e+00
7.912250750250083001e+03 2.000000000000000000e+00
7.915575191730576080e+03 2.000000000000000000e+00
7.918899633211070068e+03 2.000000000000000000e+00
7.922224074691563146e+03 2.000000000000000000e+00
7.925548516172057134e+03 2.000000000000000000e+00
7.928872957652550213e+03 2.000000000000000000e+00
7.932197399133044200e+03 2.000000000000000000e+00
7.935521840613537279e+03 2.000000000000000000e+00
7.938846282094031267e+03 2.000000000000000000e+00
7.942170723574524345e+03 2.000000000000000000e+00
7.945495165055017424e+03 2.000000000000000000e+00
7.948819606535511411e+03 2.000000000000000000e+00
7.952144048016004490e+03 2.000000000000000000e+00
7.955468489496498478e+03 2.000000000000000000e+00
7.958792930976991556e+03 2.000000000000000000e+00
7.962117372457485544e+03 2.000000000000000000e+00
7.965441813937978623e+03 2.000000000000000000e+00
7.968766255418472610e+03 2.000000000000000000e+00
7.972090696898965689e+03 2.000000000000000000e+00
7.975415138379459677e+03 2.000000000000000000e+00
7.978739579859952755e+03 2.000000000000000000e+00
7.982064021340446743e+03 2.000000000000000000e+00
7.985388462820939822e+03 2.000000000000000000e+00
7.988712904301432900e+03 2.000000000000000000e+00
7.992037345781926888e+03 2.000000000000000000e+00
7.995361787262419966e+03 2.000000000000000000e+00
7.998686228742913954e+03 2.000000000000000000e+00
8.002010670223407033e+03 2.000000000000000000e+00
8.005335111703901021e+03 2.000000000000000000e+00
8.008659553184394099e+03 2.000000000000000000e+00
8.011983994664888087e+03 2.000000000000000000e+00
8.015308436145381165e+03 2.000000000000000000e+00
8.018632877625875153e+03 2.000000000000000000e+00
8.021957319106368232e+03 2.000000000000000000e+00
8.025281760586862219e+03 2.000000000000000000e+00
8.028606202067355298e+03 2.000000000000000000e+00
8.031930643547848376e+03 2.000000000000000000e+00
8.035255085028342364e+03 2.000000000000000000e+00
8.038579526508835443e+03 2.000000000000000000e+00
8.041903967989329431e+03 2.000000000000000000e+00
8.045228409469822509e+03 2.000000000000000000e+00
8.048552850950316497e+03 2.000000000000000000e+00
8.051877292430809575e+03 2.000000000000000000e+00
8.055201733911303563e+03 2.000000000000000000e+00
8.058526175391796642e+03 2.000000000000000000e+00
8.061850616872290630e+03 2.000000000000000000e+00
8.065175058352783708e+03 2.000000000000000000e+00
8.068499499833277696e+03 2.000000000000000000e+00
8.071823941313770774e+03 2.000000000000000000e+00
8.075148382794263853e+03 2.000000000000000000e+00
8.078472824274757841e+03 2.000000000000000000e+00
8.081797265755250919e+03 2.000000000000000000e+00
8.085121707235744907e+03 2.000000000000000000e+00
8.088446148716237985e+03 2.000000000000000000e+00
8.091770590196731973e+03 2.000000000000000000e+00
8.095095031677225052e+03 2.000000000000000000e+00
8.098419473157719040e+03 2.000000000000000000e+00
8.101743914638212118e+03 2.000000000000000000e+00
8.105068356118706106e+03 2.000000000000000000e+00
8.108392797599199184e+03 2.000000000000000000e+00
8.111717239079693172e+03 2.000000000000000000e+00
8.115041680560186251e+03 2.000000000000000000e+00
8.118366122040679329e+03 2.000000000000000000e+00
8.121690563521173317e+03 2.000000000000000000e+00
8.125015005001666395e+03 2.000000000000000000e+00
8.128339446482160383e+03 2.000000000000000000e+00
8.131663887962653462e+03 2.000000000000000000e+00
8.134988329443147450e+03 2.000000000000000000e+00
8.138312770923640528e+03 2.000000000000000000e+00
8.141637212404134516e+03 2.000000000000000000e+00
8.144961653884627594e+03 2.000000000000000000e+00
8.148286095365121582e+03 2.000000000000000000e+00
8.151610536845614661e+03 2.000000000000000000e+00
8.154934978326108649e+03 2.000000000000000000e+00
8.158259419806601727e+03 2.000000000000000000e+00
8.161583861287094805e+03 2.000000000000000000e+00
8.164908302767588793e+03 2.000000000000000000e+00
8.168232744248081872e+03 2.000000000000000000e+00
8.171557185728575860e+03 2.000000000000000000e+00
8.174881627209068938e+03 2.000000000000000000e+00
8.178206068689562926e+03 2.000000000000000000e+00
8.181530510170056004e+03 2.000000000000000000e+00
8.184854951650549992e+03 2.000000000000000000e+00
8.188179393131043071e+03 2.000000000000000000e+00
8.191503834611537059e+03 2.000000000000000000e+00
8.194828276092030137e+03 2.000000000000000000e+00
8.198152717572524125e+03 2.000000000000000000e+00
8.201477159053018113e+03 2.000000000000000000e+00
8.204801600533510282e+03 2.000000000000000000e+00
8.208126042014004270e+03 2.000000000000000000e+00
8.211450483494496439e+03 2.000000000000000000e+00
8.214774924974990427e+03 2.000000000000000000e+00
8.218099366455484414e+03 2.000000000000000000e+00
8.221423807935978402e+03 2.000000000000000000e+00
8.224748249416472390e+03 2.000000000000000000e+00
8.228072690896964559e+03 2.000000000000000000e+00
8.231397132377458547e+03 2.000000000000000000e+00
8.234721573857952535e+03 2.000000000000000000e+00
8.238046015338446523e+03 2.000000000000000000e+00
8.241370456818938692e+03 2.000000000000000000e+00
8.244694898299432680e+03 2.000000000000000000e+00
8.248019339779926668e+03 2.000000000000000000e+00
8.251343781260418837e+03 2.000000000000000000e+00
8.254668222740912825e+03 2.000000000000000000e+00
8.257992664221406812e+03 2.000000000000000000e+00
8.261317105701900800e+03 2.000000000000000000e+00
8.264641547182392969e+03 2.000000000000000000e+00
8.267965988662886957e+03 2.000000000000000000e+00
8.271290430143380945e+03 2.000000000000000000e+00
8.274614871623874933e+03 2.000000000000000000e+00
8.277939313104367102e+03 2.000000000000000000e+00
8.281263754584861090e+03 2.000000000000000000e+00
8.284588196065355078e+03 2.000000000000000000e+00
8.287912637545847247e+03 2.000000000000000000e+00
8.291237079026341235e+03 2.000000000000000000e+00
8.294561520506835222e+03 2.000000000000000000e+00
8.297885961987329210e+03 2.000000000000000000e+00
8.301210403467821379e+03 2.000000000000000000e+00
8.304534844948315367e+03 2.000000000000000000e+00
8.307859286428809355e+03 2.000000000000000000e+00
8.311183727909303343e+03 2.000000000000000000e+00
8.314508169389795512e+03 2.000000000000000000e+00
8.317832610870289500e+03 2.000000000000000000e+00
8.321157052350783488e+03 2.000000000000000000e+00
8.324481493831277476e+03 2.000000000000000000e+00
8.327805935311769645e+03 2.000000000000000000e+00
8.331130376792263633e+03 2.000000000000000000e+00
8.334454818272757620e+03 2.000000000000000000e+00
8.337779259753249789e+03 2.000000000000000000e+00
8.341103701233743777e+03 2.000000000000000000e+00
8.344428142714237765e+03 2.000000000000000000e+00
8.347752584194731753e+03 2.000000000000000000e+00
8.351077025675223922e+03 2.000000000000000000e+00
8.354401467155717910e+03 2.000000000000000000e+00
8.357725908636211898e+03 2.000000000000000000e+00
8.361050350116705886e+03 2.000000000000000000e+00
8.364374791597198055e+03 2.000000000000000000e+00
8.367699233077692043e+03 2.000000000000000000e+00
8.371023674558186030e+03 2.000000000000000000e+00
8.374348116038678199e+03 2.000000000000000000e+00
8.377672557519172187e+03 2.000000000000000000e+00
8.380996998999666175e+03 2.000000000000000000e+00
8.384321440480160163e+03 2.000000000000000000e+00
8.387645881960652332e+03 2.000000000000000000e+00
8.390970323441146320e+03 2.000000000000000000e+00
8.394294764921640308e+03 2.000000000000000000e+00
8.397619206402134296e+03 2.000000000000000000e+00
8.400943647882626465e+03 2.000000000000000000e+00
8.404268089363120453e+03 2.000000000000000000e+00
8.407592530843614441e+03 2.000000000000000000e+00
8.410916972324108428e+03 2.000000000000000000e+00
8.414241413804600597e+03 2.000000000000000000e+00
8.417565855285094585e+03 2.000000000000000000e+00
8.420890296765588573e+03 2.000000000000000000e+00
8.424214738246080742e+03 2.000000000000000000e+00
8.427539179726574730e+03 2.000000000000000000e+00
8.430863621207068718e+03 2.000000000000000000e+00
8.434188062687562706e+03 2.000000000000000000e+00
8.437512504168054875e+03 2.000000000000000000e+00
8.440836945648548863e+03 2.000000000000000000e+00
8.444161387129042851e+03 2.000000000000000000e+00
8.447485828609536838e+03 2.000000000000000000e+00
8.450810270090029007e+03 2.000000000000000000e+00
8.454134711570522995e+03 2.000000000000000000e+00
8.457459153051016983e+03 2.000000000000000000e+00
8.460783594531509152e+03 2.000000000000000000e+00
8.464108036012003140e+03 2.000000000000000000e+00
8.467432477492497128e+03 2.000000000000000000e+00
8.470756918972991116e+03 2.000000000000000000e+00
8.474081360453483285e+03 2.000000000000000000e+00
8.477405801933977273e+03 2.000000000000000000e+00
8.480730243414471261e+03 2.000000000000000000e+00
8.484054684894965249e+03 2.000000000000000000e+00
8.487379126375457417e+03 2.000000000000000000e+00
8.490703567855951405e+03 2.000000000000000000e+00
8.494028009336445393e+03 2.000000000000000000e+00
8.497352450816939381e+03 2.000000000000000000e+00
8.500676892297431550e+03 2.000000000000000000e+00
8.504001333777925538e+03 2.000000000000000000e+00
8.507325775258419526e+03 2.000000000000000000e+00
8.510650216738911695e+03 2.000000000000000000e+00
8.513974658219405683e+03 2.000000000000000000e+00
8.517299099699899671e+03 2.000000000000000000e+00
8.520623541180393659e+03 2.000000000000000000e+00
8.523947982660885827e+03 2.000000000000000000e+00
8.527272424141379815e+03 2.000000000000000000e+00
8.530596865621873803e+03 2.000000000000000000e+00
8.533921307102367791e+03 2.000000000000000000e+00
8.537245748582859960e+03 2.000000000000000000e+00
8.540570190063353948e+03 2.000000000000000000e+00
8.543894631543847936e+03 2.000000000000000000e+00
8.547219073024340105e+03 2.000000000000000000e+00
8.550543514504834093e+03 2.000000000000000000e+00
8.553867955985328081e+03 2.000000000000000000e+00
8.557192397465822069e+03 2.000000000000000000e+00
8.560516838946314238e+03 2.000000000000000000e+00
8.563841280426808225e+03 2.000000000000000000e+00
8.567165721907302213e+03 2.000000000000000000e+00
8.570490163387796201e+03 2.000000000000000000e+00
8.573814604868288370e+03 2.000000000000000000e+00
8.577139046348782358e+03 2.000000000000000000e+00
8.580463487829276346e+03 2.000000000000000000e+00
8.583787929309768515e+03 2.000000000000000000e+00
8.587112370790262503e+03 2.000000000000000000e+00
8.590436812270756491e+03 2.000000000000000000e+00
8.593761253751250479e+03 2.000000000000000000e+00
8.597085695231742648e+03 2.000000000000000000e+00
8.600410136712236636e+03 2.000000000000000000e+00
8.603734578192730623e+03 2.000000000000000000e+00
8.607059019673224611e+03 2.000000000000000000e+00
8.610383461153716780e+03 2.000000000000000000e+00
8.613707902634210768e+03 2.000000000000000000e+00
8.617032344114704756e+03 2.000000000000000000e+00
8.620356785595198744e+03 2.000000000000000000e+00
8.623681227075690913e+03 2.000000000000000000e+00
8.627005668556184901e+03 2.000000000000000000e+00
8.630330110036678889e+03 2.000000000000000000e+00
8.633654551517171058e+03 2.000000000000000000e+00
8.636978992997665046e+03 2.000000000000000000e+00
8.640303434478159033e+03 2.000000000000000000e+00
8.643627875958653021e+03 2.000000000000000000e+00
8.646952317439145190e+03 2.000000000000000000e+00
8.650276758919639178e+03 2.000000000000000000e+00
8.653601200400133166e+03 2.000000000000000000e+00
8.656925641880627154e+03 2.000000000000000000e+00
8.660250083361119323e+03 2.000000000000000000e+00
8.663574524841613311e+03 2.000000000000000000e+00
8.666898966322107299e+03 2.000000000000000000e+00
8.670223407802599468e+03 2.000000000000000000e+00
8.673547849283093456e+03 2.000000000000000000e+00
8.676872290763587444e+03 2.000000000000000000e+00
8.680196732244081431e+03 2.000000000000000000e+00
8.683521173724573600e+03 2.000000000000000000e+00
8.686845615205067588e+03 2.000000000000000000e+00
8.690170056685561576e+03 2.000000000000000000e+00
8.693494498166055564e+03 2.000000000000000000e+00
8.696818939646547733e+03 2.000000000000000000e+00
8.700143381127041721e+03 2.000000000000000000e+00
8.703467822607535709e+03 2.000000000000000000e+00
8.706792264088029697e+03 2.000000000000000000e+00
8.710116705568521866e+03 2.000000000000000000e+00
8.713441147049015854e+03 2.000000000000000000e+00
8.716765588529509841e+03 2.000000000000000000e+00
8.720090030010002010e+03 2.000000000000000000e+00
8.723414471490495998e+03 2.000000000000000000e+00
8.726738912970989986e+03 2.000000000000000000e+00
8.730063354451483974e+03 2.000000000000000000e+00
8.733387795931976143e+03 2.000000000000000000e+00
8.736712237412470131e+03 2.000000000000000000e+00
8.740036678892964119e+03 2.000000000000000000e+00
8.743361120373458107e+03 2.000000000000000000e+00
8.746685561853950276e+03 2.000000000000000000e+00
8.750010003334444264e+03 2.000000000000000000e+00
8.753334444814938252e+03 2.000000000000000000e+00
8.756658886295430420e+03 2.000000000000000000e+00
8.759983327775924408e+03 2.000000000000000000e+00
8.763307769256418396e+03 2.000000000000000000e+00
8.766632210736912384e+03 2.000000000000000000e+00
8.769956652217404553e+03 2.000000000000000000e+00
8.773281093697898541e+03 2.000000000000000000e+00
8.776605535178392529e+03 2.000000000000000000e+00
8.779929976658886517e+03 2.000000000000000000e+00
8.783254418139378686e+03 2.000000000000000000e+00
8.786578859619872674e+03 2.000000000000000000e+00
8.789903301100366662e+03 2.000000000000000000e+00
8.793227742580860649e+03 2.000000000000000000e+00
8.796552184061352818e+03 2.000000000000000000e+00
8.799876625541846806e+03 2.000000000000000000e+00
8.803201067022340794e+03 2.000000000000000000e+00
8.806525508502832963e+03 2.000000000000000000e+00
8.809849949983326951e+03 2.000000000000000000e+00
8.813174391463820939e+03 2.000000000000000000e+00
8.816498832944314927e+03 2.000000000000000000e+00
8.819823274424807096e+03 2.000000000000000000e+00
8.823147715905301084e+03 2.000000000000000000e+00
8.826472157385795072e+03 2.000000000000000000e+00
8.829796598866289060e+03 2.000000000000000000e+00
8.833121040346781228e+03 2.000000000000000000e+00
8.836445481827275216e+03 2.000000000000000000e+00
8.839769923307769204e+03 2.000000000000000000e+00
8.843094364788261373e+03 2.000000000000000000e+00
8.846418806268755361e+03 2.000000000000000000e+00
8.849743247749249349e+03 2.000000000000000000e+00
8.853067689229743337e+03 2.000000000000000000e+00
8.856392130710235506e+03 2.000000000000000000e+00
8.859716572190729494e+03 2.000000000000000000e+00
8.863041013671223482e+03 2.000000000000000000e+00
8.866365455151717470e+03 2.000000000000000000e+00
8.869689896632209638e+03 2.000000000000000000e+00
8.873014338112703626e+03 2.000000000000000000e+00
8.876338779593197614e+03 2.000000000000000000e+00
8.879663221073691602e+03 2.000000000000000000e+00
8.882987662554183771e+03 2.000000000000000000e+00
8.886312104034677759e+03 2.000000000000000000e+00
8.889636545515171747e+03 2.000000000000000000e+00
8.892960986995663916e+03 2.000000000000000000e+00
8.896285428476157904e+03 2.000000000000000000e+00
8.899609869956651892e+03 2.000000000000000000e+00
8.902934311437145880e+03 2.000000000000000000e+00
8.906258752917638049e+03 2.000000000000000000e+00
8.909583194398132036e+03 2.000000000000000000e+00
8.912907635878626024e+03 2.000000000000000000e+00
8.916232077359120012e+03 2.000000000000000000e+00
8.919556518839612181e+03 2.000000000000000000e+00
8.922880960320106169e+03 2.000000000000000000e+00
8.926205401800600157e+03 2.000000000000000000e+00
8.929529843281092326e+03 2.000000000000000000e+00
8.932854284761586314e+03 2.000000000000000000e+00
8.936178726242080302e+03 2.000000000000000000e+00
8.939503167722574290e+03 2.000000000000000000e+00
8.942827609203066459e+03 2.000000000000000000e+00
8.946152050683560446e+03 2.000000000000000000e+00
8.949476492164054434e+03 2.000000000000000000e+00
8.952800933644548422e+03 2.000000000000000000e+00
8.956125375125040591e+03 2.000000000000000000e+00
8.959449816605534579e+03 2.000000000000000000e+00
8.962774258086028567e+03 2.000000000000000000e+00
8.966098699566522555e+03 2.000000000000000000e+00
8.969423141047014724e+03 2.000000000000000000e+00
8.972747582527508712e+03 2.000000000000000000e+00
8.976072024008002700e+03 2.000000000000000000e+00
8.979396465488494869e+03 2.000000000000000000e+00
8.982720906968988857e+03 2.000000000000000000e+00
8.986045348449482844e+03 2.000000000000000000e+00
8.989369789929976832e+03 2.000000000000000000e+00
8.992694231410469001e+03 2.000000000000000000e+00
8.996018672890962989e+03 2.000000000000000000e+00
8.999343114371456977e+03 2.000000000000000000e+00
9.002667555851950965e+03 2.000000000000000000e+00
9.005991997332443134e+03 2.000000000000000000e+00
9.009316438812937122e+03 2.000000000000000000e+00
9.012640880293431110e+03 2.000000000000000000e+00
9.015965321773923279e+03 2.000000000000000000e+00
9.019289763254417267e+03 2.000000000000000000e+00
9.022614204734911254e+03 2.000000000000000000e+00
9.025938646215405242e+03 2.000000000000000000e+00
9.029263087695897411e+03 2.000000000000000000e+00
9.032587529176391399e+03 2.000000000000000000e+00
9.035911970656885387e+03 2.000000000000000000e+00
9.039236412137379375e+03 2.000000000000000000e+00
9.042560853617871544e+03 2.000000000000000000e+00
9.045885295098365532e+03 2.000000000000000000e+00
9.049209736578859520e+03 2.000000000000000000e+00
9.052534178059351689e+03 2.000000000000000000e+00
9.055858619539845677e+03 2.000000000000000000e+00
9.059183061020339665e+03 2.000000000000000000e+00
9.062507502500833652e+03 2.000000000000000000e+00
9.065831943981325821e+03 2.000000000000000000e+00
9.069156385461819809e+03 2.000000000000000000e+00
9.072480826942313797e+03 2.000000000000000000e+00
9.075805268422807785e+03 2.000000000000000000e+00
9.079129709903299954e+03 2.000000000000000000e+00
9.082454151383793942e+03 2.000000000000000000e+00
9.085778592864287930e+03 2.000000000000000000e+00
9.089103034344781918e+03 2.000000000000000000e+00
9.092427475825274087e+03 2.000000000000000000e+00
9.095751917305768075e+03 2.000000000000000000e+00
9.099076358786262062e+03 2.000000000000000000e+00
9.102400800266754231e+03 2.000000000000000000e+00
9.105725241747248219e+03 2.000000000000000000e+00
9.109049683227742207e+03 2.000000000000000000e+00
9.112374124708236195e+03 2.000000000000000000e+00
9.115698566188728364e+03 2.000000000000000000e+00
9.119023007669222352e+03 2.000000000000000000e+00
9.122347449149716340e+03 2.000000000000000000e+00
9.125671890630210328e+03 2.000000000000000000e+00
9.128996332110702497e+03 2.000000000000000000e+00
9.132320773591196485e+03 2.000000000000000000e+00
9.135645215071690473e+03 2.000000000000000000e+00
9.138969656552182641e+03 2.000000000000000000e+00
9.142294098032676629e+03 2.000000000000000000e+00
9.145618539513170617e+03 2.000000000000000000e+00
9.148942980993664605e+03 2.000000000000000000e+00
9.152267422474156774e+03 2.000000000000000000e+00
9.155591863954650762e+03 2.000000000000000000e+00
9.158916305435144750e+03 2.000000000000000000e+00
9.162240746915638738e+03 2.000000000000000000e+00
9.165565188396130907e+03 2.000000000000000000e+00
9.168889629876624895e+03 2.000000000000000000e+00
9.172214071357118883e+03 2.000000000000000000e+00
9.175538512837612870e+03 2.000000000000000000e+00
9.178862954318105039e+03 2.000000000000000000e+00
9.182187395798599027e+03 2.000000000000000000e+00
9.185511837279093015e+03 2.000000000000000000e+00
9.188836278759585184e+03 2.000000000000000000e+00
9.192160720240079172e+03 2.000000000000000000e+00
9.195485161720573160e+03 2.000000000000000000e+00
9.198809603201067148e+03 2.000000000000000000e+00
9.202134044681559317e+03 2.000000000000000000e+00
9.205458486162053305e+03 2.000000000000000000e+00
9.208782927642547293e+03 2.000000000000000000e+00
9.212107369123041281e+03 2.000000000000000000e+00
9.215431810603533449e+03 2.000000000000000000e+00
9.218756252084027437e+03 2.000000000000000000e+00
9.222080693564521425e+03 2.000000000000000000e+00
9.225405135045013594e+03 2.000000000000000000e+00
9.228729576525507582e+03 2.000000000000000000e+00
9.232054018006001570e+03 2.000000000000000000e+00
9.235378459486495558e+03 2.000000000000000000e+00
9.238702900966987727e+03 2.000000000000000000e+00
9.242027342447481715e+03 2.000000000000000000e+00
9.245351783927975703e+03 2.000000000000000000e+00
9.248676225408469691e+03 2.000000000000000000e+00
9.252000666888961860e+03 2.000000000000000000e+00
9.255325108369455847e+03 2.000000000000000000e+00
9.258649549849949835e+03 2.000000000000000000e+00
9.261973991330443823e+03 2.000000000000000000e+00
9.265298432810935992e+03 2.000000000000000000e+00
9.268622874291429980e+03 2.000000000000000000e+00
9.271947315771923968e+03 2.000000000000000000e+00
9.275271757252416137e+03 2.000000000000000000e+00
9.278596198732910125e+03 2.000000000000000000e+00
9.281920640213404113e+03 2.000000000000000000e+00
9.285245081693898101e+03 2.000000000000000000e+00
9.288569523174390270e+03 2.000000000000000000e+00
9.291893964654884257e+03 2.000000000000000000e+00
9.295218406135378245e+03 2.000000000000000000e+00
9.298542847615872233e+03 2.000000000000000000e+00
9.301867289096364402e+03 2.000000000000000000e+00
9.305191730576858390e+03 2.000000000000000000e+00
9.308516172057352378e+03 2.000000000000000000e+00
9.311840613537844547e+03 2.000000000000000000e+00
9.315165055018338535e+03 2.000000000000000000e+00
9.318489496498832523e+03 2.000000000000000000e+00
9.321813937979326511e+03 2.000000000000000000e+00
9.325138379459818680e+03 2.000000000000000000e+00
9.328462820940312668e+03 2.000000000000000000e+00
9.331787262420806655e+03 2.000000000000000000e+00
9.335111703901300643e+03 2.000000000000000000e+00
9.338436145381792812e+03 2.000000000000000000e+00
9.341760586862286800e+03 2.000000000000000000e+00
9.345085028342780788e+03 2.000000000000000000e+00
9.348409469823274776e+03 2.000000000000000000e+00
9.351733911303766945e+03 2.000000000000000000e+00
9.355058352784260933e+03 2.000000000000000000e+00
9.358382794264754921e+03 2.000000000000000000e+00
9.361707235745247090e+03 2.000000000000000000e+00
9.365031677225741078e+03 2.000000000000000000e+00
9.368356118706235065e+03 2.000000000000000000e+00
9.371680560186729053e+03 2.000000000000000000e+00
9.375005001667221222e+03 2.000000000000000000e+00
9.378329443147715210e+03 2.000000000000000000e+00
9.381653884628209198e+03 2.000000000000000000e+00
9.384978326108703186e+03 2.000000000000000000e+00
9.388302767589195355e+03 2.000000000000000000e+00
9.391627209069689343e+03 2.000000000000000000e+00
9.394951650550183331e+03 2.000000000000000000e+00
9.398276092030675500e+03 2.000000000000000000e+00
9.401600533511169488e+03 2.000000000000000000e+00
9.404924974991663476e+03 2.000000000000000000e+00
9.408249416472157463e+03 2.000000000000000000e+00
9.411573857952649632e+03 2.000000000000000000e+00
9.414898299433143620e+03 2.000000000000000000e+00
9.418222740913637608e+03 2.000000000000000000e+00
9.421547182394131596e+03 2.000000000000000000e+00
9.424871623874623765e+03 2.000000000000000000e+00
9.428196065355117753e+03 2.000000000000000000e+00
9.431520506835611741e+03 2.000000000000000000e+00
9.434844948316103910e+03 2.000000000000000000e+00
9.438169389796597898e+03 2.000000000000000000e+00
9.441493831277091886e+03 2.000000000000000000e+00
9.444818272757585873e+03 2.000000000000000000e+00
9.448142714238078042e+03 2.000000000000000000e+00
9.451467155718572030e+03 2.000000000000000000e+00
9.454791597199066018e+03 2.000000000000000000e+00
9.458116038679560006e+03 2.000000000000000000e+00
9.461440480160052175e+03 2.000000000000000000e+00
9.464764921640546163e+03 2.000000000000000000e+00
9.468089363121040151e+03 2.000000000000000000e+00
9.471413804601534139e+03 2.000000000000000000e+00
9.474738246082026308e+03 2.000000000000000000e+00
9.478062687562520296e+03 2.000000000000000000e+00
9.481387129043014284e+03 2.000000000000000000e+00
9.484711570523506452e+03 2.000000000000000000e+00
9.488036012004000440e+03 2.000000000000000000e+00
9.491360453484494428e+03 2.000000000000000000e+00
9.494684894964988416e+03 2.000000000000000000e+00
9.498009336445480585e+03 2.000000000000000000e+00
9.501333777925974573e+03 2.000000000000000000e+00
9.504658219406468561e+03 2.000000000000000000e+00
9.507982660886962549e+03 2.000000000000000000e+00
9.511307102367454718e+03 2.000000000000000000e+00
9.514631543847948706e+03 2.000000000000000000e+00
9.517955985328442694e+03 2.000000000000000000e+00
9.521280426808934862e+03 2.000000000000000000e+00
9.524604868289428850e+03 2.000000000000000000e+00
9.527929309769922838e+03 2.000000000000000000e+00
9.531253751250416826e+03 2.000000000000000000e+00
9.534578192730908995e+03 2.000000000000000000e+00
9.537902634211402983e+03 2.000000000000000000e+00
9.541227075691896971e+03 2.000000000000000000e+00
9.544551517172390959e+03 2.000000000000000000e+00
9.547875958652883128e+03 2.000000000000000000e+00
9.551200400133377116e+03 2.000000000000000000e+00
9.554524841613871104e+03 2.000000000000000000e+00
9.557849283094365092e+03 2.000000000000000000e+00
9.561173724574857260e+03 2.000000000000000000e+00
9.564498166055351248e+03 2.000000000000000000e+00
9.567822607535845236e+03 2.000000000000000000e+00
9.571147049016337405e+03 2.000000000000000000e+00
9.574471490496831393e+03 2.000000000000000000e+00
9.577795931977325381e+03 2.000000000000000000e+00
9.581120373457819369e+03 2.000000000000000000e+00
9.584444814938311538e+03 2.000000000000000000e+00
9.587769256418805526e+03 2.000000000000000000e+00
9.591093697899299514e+03 2.000000000000000000e+00
9.594418139379793502e+03 2.000000000000000000e+00
9.597742580860285670e+03 2.000000000000000000e+00
9.601067022340779658e+03 2.000000000000000000e+00
9.604391463821273646e+03 2.000000000000000000e+00
9.607715905301765815e+03 2.000000000000000000e+00
9.611040346782259803e+03 2.000000000000000000e+00
9.614364788262753791e+03 2.000000000000000000e+00
9.617689229743247779e+03 2.000000000000000000e+00
9.621013671223739948e+03 2.000000000000000000e+00
9.624338112704233936e+03 2.000000000000000000e+00
9.627662554184727924e+03 2.000000000000000000e+00
9.630986995665221912e+03 2.000000000000000000e+00
9.634311437145714081e+03 2.000000000000000000e+00
9.637635878626208068e+03 2.000000000000000000e+00
9.640960320106702056e+03 2.000000000000000000e+00
9.644284761587196044e+03 2.000000000000000000e+00
9.647609203067688213e+03 2.000000000000000000e+00
9.650933644548182201e+03 2.000000000000000000e+00
9.654258086028676189e+03 2.000000000000000000e+00
9.657582527509168358e+03 2.000000000000000000e+00
9.660906968989662346e+03 2.000000000000000000e+00
9.664231410470156334e+03 2.000000000000000000e+00
9.667555851950650322e+03 2.000000000000000000e+00
9.670880293431142491e+03 2.000000000000000000e+00
9.674204734911636479e+03 2.000000000000000000e+00
9.677529176392130466e+03 2.000000000000000000e+00
9.680853617872624454e+03 2.000000000000000000e+00
9.684178059353116623e+03 2.000000000000000000e+00
9.687502500833610611e+03 2.000000000000000000e+00
9.690826942314104599e+03 2.000000000000000000e+00
9.694151383794596768e+03 2.000000000000000000e+00
9.697475825275090756e+03 2.000000000000000000e+00
9.700800266755584744e+03 2.000000000000000000e+00
